installing troubleshooting ADSL SDSL connections,skill
"oracle 11g, MS SQL 2008, PHP Programming",skill
"Web Application, OO Design, HTML5",skill
"HTML+CSS, xHTML, JavaScript",skill
"Android, iOS",skill
"Graphic Design, Adobe Creative Suite, Adobe Suit, Photoshop, Flash, Illustrator, inDesign",skill
"Microsoft Networking, Windows server 2008 2012, server 2012",skill
"oracle 11g, MS SQL 2008",skill
"Linux, Red Hat Linux, Ubuntu, Linux Networking, Cisco Networking, Network+",skill
Computer Hardware,skill
"jsp, php",skill
PHP MySQL,skill
PHP AJAX,skill
Microsoft based operating systems,skill
"Networking, LAN, WAN, Wi-Fi",skill
1st 2nd 3rd Line service desk helpdesk environment,skill
Knowledge of Microsoft scripting and group policy,skill
Knowledge of Microsoft Exchange administration and maintenance,skill
"Microsoft Networking, Windows server 2008, server 2012",skill
Development and maintenance of project plans,skill
development of systems specifications and designs,skill
Microsoft SQL Database,skill
"Oracle, MS SQL",skill
"HTML, CSS3, Javascript, Jquery",skill
"LAN, WAN",skill
"Nortel, Expand, VoIP, VDI",skill
Backup and DR Solutions,skill
"ipad, iphone, apps programming, mac programming",skill
"java, c++, ASP.NET, C#, SQL Server",skill
"XML, XHTML, CSS, JavaScript",skill
Android Apps Programming,skill
Software Programming,skill
Java,skill
expert knowledge of vb.net,skill
"MS SQL and XML, ASP.net",skill
Microsoft technologies,skill
"HTML, CSS3, Javascript, Jquery",skill
"SQL, Moose, Catalyst",skill
Object-Oriented OO Programming,skill
Open source Oxford Oxfordshir,skill
object oriented,skill
"WebSphere MQ, WebSphere Message Broker",skill
Java,skill
"XSLT, XML",skill
"MS Office, MS word, excel, powerpoint, Access",skill
"database, Web Development",skill
"Mainframe, JCL, Batch",skill
Web design,skill
hardware-level interfaces and user interfaces,skill
"SQL, VB6 VB.NET ASP.NET",skill
"excel, Photoshop, Fireworks, Illustrator",skill
"Database Oracle, MS SQL",skill
Oracle,skill
oracle 11g,skill
MS SQL 2008,skill
software development,skill
ASP.net,skill
Microsoft technologies,skill
Networking,skill
Windows Server 2012,skill
ASP .Net Programming,skill
Software development,skill
"PHP5, CSS, Magento, C++",skill
C# Visual Studio .NET Framework,skill
Basic computer skills,skill
Computer Hardware,skill
Oracle applications,skill
"AR, AP, GL, Costing, WIP and Pur",skill
Oracle applications,skill
"AR, AP, GL, Costing, WIP and Pur",skill
Oracle applications,skill
"AR, AP, GL, Costing, WIP and Pur",skill
Oracle applications,skill
"AR, AP, GL, Costing, WIP and Pur",skill
knowledge of linux,skill
ability to write scripts in one scripting language,skill
.net programming,skill
"C#, .Net",skill
dotnet programming,skill
"ASP, HTML5",skill
ASP.net,skill
C++ with Visual Studio 2005+,skill
"MFC, OpenGL, Open Cascade, Spring or Struts and JSP",skill
"ruby, rails",skill
web development,skill
agile,skill
knowledge in the practical networking area and have basic knowledge on HTML,skill
javascript and XML,skill
"PHP, OOP, Linux, MySQL, java, C, C++, Perl",skill
"Photoshop, Fireworks, Illustrator",skill
"C++, C#, Python Development, Web Design, Software, Game Design",skill
"Databases, VB.NET, C#, ASP.NET, SQL, Access",skill
"MySQL, HTML, Java Script",skill
"Photoshop, Dreamweaver",skill
"XHTML, CSS",skill
"Database Oracle, MS SQL",skill
"oracle 11g, MS SQL 2008",skill
knowledge of PHP and MySQL development,skill
An ability to read application code C,skill
Visual Basic,skill
CA OpenRoad or Java,skill
"HTML, CSS and Javascript, asp.net, DHTML",skill
"CSS, Java Script, Web",skill
knowledge of Class Student Management System,skill
business development,skill
Microsoft Networking,skill
Windows server 2008,skill
"Java, J2ee",skill
SQL server,skill
"C#, .NET",skill
"Security systems, Integrated Access control, CCTV, Bollards Barriers, Door Entry",skill
Networking,skill
Windows Server 2012,skill
Software Programming,skill
"Microsoft C# .Net, Java 5, J2EE, Servlets",skill
"JSP, JSTL, Struts, Tiles, Spring",skill
"SQL, XML, XSLT",skill
"Hibernate, JDBC, velocity",skill
Management and fault finding,skill
"internet facing services Web, DNS, Mail",skill
Hardware manufacturer platforms HP,skill
"Dell, Sun, Cisco and IBM Server lines and associated peripherals",skill
"Web Design, Graphic Design, Photoshop, Flash",skill
"Oracle EBS, Oracle BI, Hyperion, Oracle FMW, Network+",skill
Computer Hardware,skill
"Java programming, jsp",skill
"Web Design, Graphic Design, Photoshop, Flash",skill
"Project scheduling software Hansoft, MS Project or other, PROJECT MANAGEMENT",skill
"PHP, ASP.NET",skill
CSS XHTML,skill
QA quality assurance,skill
.net programming,skill
C# .Net,skill
dotnet programming,skill
"ASP, HTML5",skill
ASP.net,skill
Web design development,skill
Excellent PHP 4 & 5 OOP and MySQL development,skill
"Java-Script Ajax, jQuery and CSS",skill
Knowledge of cross-browser compatibility,skill
OpenVPN and LAMP server administration,skill
Knowledge of Smarty etc.,skill
IT Support,skill
strong skills in C#,skill
.NET,skill
"iPhone, iPad, Apps programming",skill
software development,skill
java,skill
Network+,skill
Computer Hardware,skill
"vba, access",skill
"reporting, communication skills",skill
C#.NET,skill
"JavaScript, Jquery",skill
MS SQL,skill
XML,skill
Web Services,skill
C#.NET,skill
HTML4/5 CSS3 Javascript .NET Technologies c# or VB.NET SQL Server XML/XSLT,skill
Java programming,skill
Linux,skill
Redhat,skill
Red Hat,skill
Good understanding of core support processes i.e. ITIL,skill
Oracle E-Business Suite EBS,skill
"COGNOS, SQL",skill
stored procedures,skill
.Net 2.0 3.5,skill
ASP.Net ,skill
VB.Net C# ,skill
SQL Server 2005 2008,skill
Linux LAMP,skill
Java 6,skill
Hibernate Spring and Apache TomCat skills,skill
Hibernate Spring and Apache TomCat skill,skill
Programming and network,skill
Strong knowledge with windows server environment including Windows sever 2003 R2,skill
Active Directory,skill
"DNS, DHCP",skill
Group Policy,skill
"TCP/IP v4, Networking",skill
Windows Server 2012,skill
Fully conversant with Microsoft Office Word and Excel,skill
able to use Internet,skill
draft letters and make calls,skill
"iPhone, iPad, Apps programming",skill
software development,skill
"jsp, php, MySQL, programming",skill
networking,skill
Web Design,skill
"Graphic Design, Photoshop, Flash",skill
Android Apps Programming,skill
Software Programming,skill
Java programming,skill
asp .net,skill
"Database, Oracle, MS SQL",skill
a thorough knowledge of Adobe Photoshop,skill
"Linux, Ubuntu, Unix",skill
system administration,skill
Linux,skill
Apache,skill
"PHP, MySQL",skill
Wordpress skills,skill
"CSS, JavaScript",skill
Web 2.0,skill
ASP Classic,skill
MSSQL & MSSQL Administration,skill
"XHTML, CSS and JavaScript",skill
Android Apps Programming,skill
Software Programming,skill
Java,skill
database skills including running queries,skill
filtering and manipulation of data,skill
importing and exporting data in various formats,skill
Efficient managerial skills,skill
"Languages: C, C++, HTML, CSS, Python, MySQL, Android",skill
"Operating System: Linux, Windows",skill
"Application Packages: Vim, Latex, LibraOffice, MsOffice, Adobe Photoshop",skill
"Framework: Bootstrap, Django",skill
"Excellent communication, organizational skills",skill
"Knowledge of Java, Python, database and Object Oriented Programming",skill
"Languages: C, C++, Java, Python, javascript",skill
Databases: SQL ,skill
"Tools: Eclipse, Pycharm, Microsoft Visual Studio 2008",skill
Operating System: Linux and windows,skill
"SQLite database handling, python programming, JavaScript",skill
"PHP programming, SQL database handling, Ajax implementation",skill
"Object Oriented Programming, Basic graphic programming",skill
"C, Object Oriented Programming, SQL, PROLOG, Matlab, Ms Office",skill
"Programming languages: C/C++, Python, PHP, HTML, CSS, SQL, MATLAB/Octave, JS",skill
"Operating systems: Windows, Linux, Android",skill
"Databases: MySQL, PostgreSQL, SQLite3, MS Access",skill
"Tools: Microsoft Office, LibreOffice, Vim, Git, LaTeX, Photoshop, GIMP",skill
"Frameworks: Twitter Bootstrap, jQuery, Django, Materialize CSS",skill
Sound knowledge of object-oriented programming,skill
"Programming Languages: C, C++, Python, MATLAB",skill
"Web Technologies: HTML, Django, PHP, Javascript",skill
Databases: MySQL,skill
"Tools & Utilities: Microsoft Office, Adobe Photoshop, Microsoft Azure",skill
"C, C++, Python, Django, JAVA, Android",skill
Adobe Photoshop CS6,skill
MySQL,skill
"Html, BasicCSS, BasicJavascript",skill
Knowledge of Web Application Development using C# .NET framework and php (laravel),skill
Good knowledge of Database System using MS-SQL,skill
"Programming Language: C, C++, ASP.NET",skill
"Framework: .NET, MVC, Laravel",skill
Database: MS-SQL,skill
"Other: Angular JS, Html, CSS",skill
"Web technologies: HTML, CSS, Javascript, PHP, laravel, Jquery, Wordpress",skill
Database: MySQL,skill
Operating System: Linux/Windows,skill
"Language: C, C++, Python, Java",skill
Networking: Cisco router and Switch Configuration,skill
Proper Programming concepts,skill
Knowledge of Database System using MY-SQL,skill
Proper Communication Skills,skill
"Skilled in Planning, Organizing and Managing events",skill
"Programming Language: C, C++, Python, Android (Java)",skill
Framework: Django framework,skill
Database: My-SQL,skill
"Other: HTML, XML, CSS, Bootstrap",skill
"Design: 3D modelling (MAYA/Blender), Photoshop",skill
"C and C++, Python, Web Design (HTML, CSS, Django, Bootstrap)",skill
MySQL,skill
C and C++ Excellent,skill
Python Excellent,skill
"Web Design (Django, HTML, CSS, Bootstrap) Good",skill
PHP,skill
Android App Development Fair,skill
Blender Good,skill
"Programming Language: C, C++, .NET, PHP, Python",skill
"Framework: .NET, MVC, LARAVEL",skill
"Database: MS-SQL, SQL Server",skill
"Other: HTML,XML, CSS, Bootstrap",skill
"Basic skills on Android Programming, ASP.NET, LARAVEL, PHP and Database handling",skill
"Operating System: Windows, Linux",skill
"Programming Language: C, C++, Android (Java), MATLAB, Octave, Python, Django, MySQL",skill
Version Control System: git,skill
Mind Mapping tool: Xmind,skill
"Hardware: Arduino, ATMEGA 32, 8085 microprocessor, 8051 Microcontroller",skill
"Designing Tools: GIMP, Inkscape",skill
"Proficient in programming languages like Python, C and C++",skill
Proficient in web page development in Django framework,skill
Fair knowledge in Andriod App Development,skill
"Web technologies: HTML, CSS, Javascript, PHP, laravel, Jquery, Wordpress",skill
Database: MySQL,skill
Operating System: Linux/Windows,skill
"Other: C, C++, Python",skill
"Operating System: DOS, WINDOWS XP, WINDOWS 10, Linux (basic)",skill
"Programming: C, C++, MATLAB",skill
"Web Technology: HTML, CSS, JavaScript",skill
"Tools & Utilities: Windows Registry, Microsoft Office Package",skill
"Operating System: DOS, WINDOWS XP, 7, 8, 10, LINUX",skill
"Programming Language: C, C++, Java, Python, Ruby, Perl",skill
"Web Technology: HTML, PHP(Laravel), Django, Rails, Javascript(Jquery, AngularJS, NodeJS)",skill
"Database: MySQL, PostGreSQL, MongoDB",skill
"Operating System: WINDOWS XP, 7, 8, 10, LINUX",skill
"Programming Language: C, C++, C#, Java, Python, MATLAB",skill
"Scripting Language: AutoIt, Power Shell",skill
"Web Technology: HTML, CSS, PHP, Django, Javascript",skill
"Query Language: MySQL, SQLite",skill
"Operating System: WINDOWS XP, 7, 8, 10, LINUX",skill
"Programming Language: C, C++, C#, Java, Python, AutoIT",skill
"Web Technology: HTML, PHP, CSS, Bootstrap",skill
"Languages: C, C++, PYTHON(django), JAVA(basic)",skill
Databases: MYSQL,skill
"Languages: C, C++, HTML, PHP, CSS, Python, SQL",skill
"Operating System: Windows, Linux",skill
"Application Packages: MsOffice, LibreOffice, Vim, Latex",skill
"FrameWork: Bootstrap, Laravel, Django",skill
"Database: MySQL, Mongodb",skill
"Programming Languages: C, C++, Python, HTML, MATLAB, VHDL, Prolog, Windows store app development using C#",skill
"Assembly Language Programming: 8085, 8086 microprocessors & 8051 microcontroller",skill
Framework: Django,skill
RDBMS: MySQL,skill
"Programming languages: C/C++, Java, Python, PHP, HTML, CSS, SQL, MATLAB/Octave, Bash, JS",skill
"Operating systems: Windows, Linux, Android",skill
"Databases: MySQL/MariaDB, PostgreSQL, SQLite3, MS Access",skill
"Frameworks: Twitter Bootstrap, jQuery, October CMS, CodeIgniter, Django, Materialize CSS",skill
Sound knowledge of object-oriented programming,skill
"Programming Language: C, C++, C#, PHP",skill
"Framework: ASP.NET, Laravel",skill
"Database: MySQL, MS-SQL",skill
"Other: HTML, CSS, Javascript, JQuery, AngularJS",skill
"Programming languages: C, C++, Python, SQL, HTML/CSS, JavaScript",skill
"Tools: Photoshop, Blender, Git, MATLAB",skill
"Operating systems: Windows, Linux, Android",skill
"Frameworks: Bootstrap, Django",skill
"Database: MySQL, SQLite",skill
"App Development: Android, Windows 8.1",skill
"MYSQL, HTML AND CSS, PYTHON AND DJANGO, C AND C++, C#",skill
DATA MINING,skill
NEURAL NETWORK,skill
ANDROID APP DEVELOPMENT,skill
"Programming  and  Scripting  Languages: C, C++, Java, Python, Ruby, C#, Visual Basic, MATLAB, SQL, HTML, Javascript, CSS, XML, PHP, Django Framework, Laravel, Prolog, Bash/Zsh Shell Scripting",skill
"Operating Systems: Windows, Linux, Free-BSD, Minix",skill
"Tools: Emacs, Qt Designer, Microsoft/Libre Office Tool, NASM, GDB, Latex, git, MATLAB, GNU Octave, GIMP, Adobe Photoshop, Metasploit, SEToolkit, burpsuit, maltego, cobalt strike, beef, OWASP ZAP, OpenVAS, Nexpose",skill
"Database Tools: Oracle, MySql, MS-Access, PostgreSQL",skill
"Programming Language: C, C++, C#, ASP.NET, Python",skill
"Framework: .NET, MVC",skill
Database: MS-SQL,skill
"Other: Angular Js, OO, Software Engineering",skill
Proper programming concepts,skill
Knowledge on Database System using MySQL,skill
"Programming Language: C, C++, ASP.NET, Android",skill
"Framework: .NET, MVC",skill
"Database: MySQL, SQL Server",skill
"Other: HTML,CSS",skill
Python Programming,skill
Python/Django Web Development,skill
C/C++,skill
Javascript/Jquery/Angular Js,skill
"Expert in advanced development methodologies, tools and processes contributing to the design and rollout of cutting-edge software applications",skill
"Known for excellent troubleshooting skills - able to analyze code and engineer well-researched, cost-effective and responsive solutions",skill
"Able to design the application from the requirement and known for writing efficient, maintainable and reusable code that preserves privacy and security",skill
"Apache (2 years), Clear Case (2 years), Eclipse (2 years), EJB (2 years), HTML (Less than 1 year), JIRA (2years), Swing (2 years)",skill
"Languages Java/J2EE-EJB, Swing, JDBC Queries, Basic HTML, JavaScript Operating Systems Windows",skill
"Tools SQL Developer, Eclipse, Clear Case, Tortoise SVN, SoapUI, JIRA Web/App Servers Apache Tomcat",skill
"Perl (10+ years), HTML (8 years), CSS (8 years), Javascript (5 years), PHP (8 years), Apache (10+ years),Java (3 years), Grunt (Less than 1 year), Spring (2 years)",skill
"Front-end: HTML5, CSS3, JavaScript, jQuery, Bootstrap",skill
"Back-end: Java, C#",skill
"Frameworks: Spring, .NET",skill
Web Services: REST,skill
"Datastores: Redis, Memcached",skill
"Databases: MySQL, Microsoft SQL Server, MongoDB",skill
"Cloud: Amazon AWS, Microsoft Azure",skill
"Tooling: SVN, Git, Maven",skill
"Technologies:  C#,  ASP.NET  MVC  4,  Progress  4GL,  Java,  Lucene  Solr  Search,  Pig,  Hive,  scala,  Saprk",skill
"Streaming, Cloudera, Hodoop Ecosystem, HTML5, JavaScript, jQuery, AngularJS, MS SQL, MS Visual Studio,",skill
"Progress Developer Studio, Windows Server 2008 / 2012, Linux, SSH, Windows 8 / 10",skill
"Technologies: C#, ASP, MS SQL, ASP.NET, JavaScript, jQuery, AJAX, MS SQL 2005 / 2008 / 2012, MS Visual Studio, Dreamweaver, MS SQL Server, .NET Platform, Three Tire, Windows XP / 7, Windows 2008 / 2012",skill
".NET (4 years), C# (4 years), DATABASE (4 years), JAVASCRIPT (3 years), jQuery (2 years), Progress4GL (4 years), COM Module (2 years), Hadoop (Less than 1 year), Pig, Hive, Scala, Spark Streaming (1 year), Cloudera lucene solr (1 year)",skill
Web Application Development ASP.NET / MVC Programming with C# Requirements Gathering UI Design,skill
"Systems Architecture Database Design Agile Methodologies Troubleshooting, Testing & Debugging",skill
"Languages: C#, MS SQL, ADO.NET, VB.Net, LINQ, Java, C, C++, Lucene Solr Search, COM (Interoperation), Microsoft SharePoint, Progress OpenEdge 4GL, Scala, Pig, Hive, Spark",skill
"Web: ASP.NET / MVC / Core, VB.Net, JavaScript, jQuery, JSON, AJAX, HTML5, CSS, AngularJS 2",skill
"Web Service: SOAP, WCF, XML",skill
"Web App/ Server: Internet Information Service, Microsoft Azure Amazon Web Service, Pacific App Server",skill
"Framework: .Net Framework, AngularJS 2, JavaFX",skill
"Databases: SQL Server 2005 / 2008 / 2012 / 2014, Progress 4GL Database, SQLite, MySQL",skill
"Design Patterns: MVC, Adapter, Singleton, Factory Method, Facade, In-mapper Combiner, Template",skill
"SDLC: Agile Scrum Methodology, Water Fall, Spiral Method, Prototyping Model",skill
"Tools: MS Visual Studio, MS SQL Server, Resharper, Dreamweaver, Progress Development Studio, Pacific",skill
"App  Server,  Cloudera,  Eclipse,  Python,  Smart  Tree  View,  BIRT  Technology,  StarUML,  SSIS,  Ultra  Edit,",skill
"FileZilla, GitHub, Subversion, Bit Bucket, Beyond Compare",skill
"Platforms: Windows Server 2008 / 2012, SSH, Linux Server",skill
".NET (Less than 1 year), C (Less than 1 year), Embedded Systems (Less than 1 year), Git (Less than 1 year), HCI (Less than 1 year)",skill
"Technical Skills Agile Software Development, Rational Unified Process (RUP), Embedded Systems,",skill
"Desktop Construction/Maintenance/Troubleshooting, Linux, Windows, Human Computer",skill
"Interaction (HCI), Technical Writing, Tutoring",skill
"Languages: C, C++, Java, C#",skill
"Tools: Git, Sourcetree, Netbeans, Visual Studio, VirtualBox, Vagrant, Unity, OpenGL",skill
"Java (3 years), Javascript (3 years), HTML 5 (3 years), CSS3 (3 years), Oracle 11G (3 years), MySQL (3 years), SQL (3 years), Spring (2 years), Agile (2 years), Scrum (2 years), Jsp (2 years), Git (2 years), Web Development (2 years), SVN (2 years)",skill
"Javascript (2 years), Web Design (4 years), Web Development (2 years), Web Services (2 years), Application Development (2 years), Software Development (2 years), HTML, CSS, Angular, React, Express, AWS, Agile, Git, Graphic Design (5 years), Adobe (5 years)",skill
SKILLS,skill
"Visual Basic (1 year), C (2 years), C++ (2 years), Java (3 years), Perl (Less than 1 year), HTML (3 years), CSS (3 years), Javascript (3 years), PHP (1 year), Bootstrap (2 years), AngularJS (1 year), Node.js (1 year), React.js (Less than 1 year), MySQL (1 year), T-SQL (1 year), MongoDB (Less than 1 year)",skill
IT services,skill
"C# (7 years), JavaScript (4 years), jQuery (3 years), SQL (3 years), VMWare (6 years)",skill
TECHNICAL SKILLS & EXPOSURE,skill
"Server-side Technologies: C#, ASP.NET MVC, SPA, SQL, LINQ, VB.NET, WPF, XAML, Web/Winforms",skill
"Client-side Technologies: AngularJS, Bootstrap, JavaScript, jQuery, HTML, CSS",skill
"Web Services/Data Interchange: Web API (REST), WCF, ASMX (SOAP), JSON, XML",skill
"Source Control: TFS, Visual SourceSafe, SourceGear Vault",skill
"Databases/ORM/Tools: SQL Server, SQL Azure, SSRS, SSIS, Entity Framework, Microsoft Access",skill
"Development Tools: Microsoft Visual Studio, SQL Server Management Studio, VMWare",skill
SKILLS,skill
"AngularJS (Less than 1 year), C (Less than 1 year), Chef (Less than 1 year), SAS (1 year), Serial Attached SCSI (1 year)",skill
SOFTWARE SKILLS,skill
"Programming Languages: Java, Javascript, Objective-C, Groovy, Python, C#, C/C++, R, SAS, SQL, HTML/CSS, bash",skill
"Frameworks & APIs: J2EE, Grails, Django, NodeJS, jQuery, ReactJS, BackboneJS, AngularJS, Cocoa, Cocoa Touch, SWT, wxWidgets, OpenGL",skill
"IDEs/Dev Tools: IntelliJ, Eclipse, Xcode, Gradle, Maven, postman, soapUI",skill
"DevOps: Vagrant, Chef, Berkshelf",skill
"Database: MySQL, MongoDB, SQLite, H2, PostgreSQL",skill
"Version Control: Git, Mercurial",skill
"Project Management / Bug Tracking: Rally, Confluence, JIRA",skill
"OS Platforms: OS X, Linux, Windows",skill
"Javascript (2 years), Web Design (4 years), Web Development (2 years), Web Services (2 years), Application Development (2 years), Software Development (2 years), HTML, CSS, Angular, React, Express, AWS, Agile, Git, Graphic Design (5 years), Adobe (5 years)",skill
Technical Proficiency,skill
Expert Level:,skill
"Microsoft Windows platform, C++, C++11, Microsoft Visual Studio, Standard Template Library (STL), Boost Open  source  library,  Soci  Open  source  library,  PostgreSQL,  MySQL,  Navicat,  Redmine,  Bugzilla  (Task Management),  GitLab  (Source  Code  Repository),  Buildbot  (Continuous  Integration  Build  system),  CMake, CPack (software compilation process), Installshield, VMWare Workstation, VMWare Fusion, XVT GUI toolkit, XVT Design, XVT Architect, RWTools++, RWDBTools++, Microsoft Office Suite",skill
Intermediate Level:,skill
"Linux platform, C, Python, PHP, KVM",skill
Basic Level:,skill
"C#, Java, Javascript, JIRA, Confluence, Bitbucket, Bamboo, OpenGL",skill
"C# (8 years), HTML5 (8 years), Javascript (10+ years), JQuery (8 years), MS SQL SERVER (8 years)",skill
"C#, SQL Server/T-SQL, HTML5/JavaScript/CSS3/JQuery/Web Components, MVC, Web Services, Entity Framework, LINQ, ASP.NET, Visual C/C++, Visual Basic",skill
SKILLS,skill
"ARM (Less than 1 year), C++ (Less than 1 year), EMBEDDED SYSTEMS (Less than 1 year), I2C (Less than 1 year), LINUX (Less than 1 year)",skill
"Possess expertise in C, and C++, skilled at progressing from problem statement to core development",skill
Very good knowledge on Design patterns,skill
Technical profile,skill
"Operating System Linux, Window",skill
"Languages C, C++",skill
"Protocals UART, SPI, I2C",skill
Micro processor ARM (LPC2148),skill
"Tools & packages Keil Microversion 4, proteus8, MS OFFICE",skill
"Other skills Networking, embedded systems, Basic electronic components",skill
SKILLS,skill
"C++ (3 years), C# (1 year), Python (3 years), Java (2 years)",skill
SKILLS,skill
"CICS (Less than 1 year), COBOL (Less than 1 year), DB2 (Less than 1 year), IMS (5 years), PL/I (10+ years)",skill
"IMS DLI, DB2 SQL, REXX, COBOL, Self-starter",skill
"PL/I, CICS, MQ Team player",skill
IMS System administration Agile development,skill
IMS DB administration methodologies,skill
"IBM z/OS systems - RACF, VSAM, ISPF, SCLM",skill
SKILLS,skill
"Excel (Less than 1 year), Microsoft Word (Less than 1 year), Outlook (Less than 1 year), PowerPoint (Less than 1 year), Word (Less than 1 year)",skill
Computer Skills,skill
"Proficient in Microsoft Word, Excel, Outlook & PowerPoint",skill
SKILLS,skill
"Computer Problem Solving (8 years), Microsoft XP (5 years), Windows 2000 (3 years), Microsoft Office (9 years), Web Design (3 years), Programming (4 years), Windows Server 2003 (4 years), Python (3 years), QT (2 years), SQL (2 years), Data Mining (3 years), Natural Language Processing (2 years)",skill
SKILLS,skill
"EAP (9 years), FreeBSD (10+ years), IEEE (10+ years), Linux (10+ years), RADIUS (10+ years)",skill
"IEEE [...] IEEE 802.1X, Cryptography, SSL/TLS, PKI, RADIUS, EAP-TLS, EAP-MD5, EAP-POTP, EAP-PSK, EAP-TTLS, EAP-FAST,  EAP-SIM,  EAP-GTC,  EAP-PEAP,  VxWorks,  Linux  Device  Drivers,  Windows  Device  Drivers, FreeBSD Device Drivers,  TCP/IP  Sockets  Programming,  Sockets  Kernel  Programming  on  FreeBSD,  XML,  MySQL,  XMPP, Bugzilla, ClearCase, CVS, UML, Microsoft Office, Microsoft Project, Latex, Emacs, HTML5, JSON, Ajax, Comet, JavaScript, MongoDB, AngularJS, Express, NodeJS",skill
SKILLS,skill
"C (1 year), Eclipse (1 year), Git (1 year), Java (Less than 1 year), Python (1 year)",skill
TECHNICAL SKILLS,skill
"Primary Programming Languages: C, C++, Python, Java",skill
"IDEs: Eclipse, MULTI",skill
"Version Control: Git, Subversion",skill
SKILLS,skill
".NET (1 year), C# (1 year), DB2 (1 year), MYSQL (1 year), WINDOWS PRESENTATION FOUNDATION (1 year)",skill
Exposure to:,skill
"HighStock API, Java, OpenGL, PHP, CSS, HTML, Javascript, JQuery, Migradoc DLL, PDFSharp DLL, Eclipse IDE, SQL Server Studio Management 2014, PHPMYADMIN, XCode IDE, Swift",skill
"API (2 years), ASP (1 year), C# (1 year), HTML5 (1 year), JAVASCRIPT (1 year), DATABASE (1 year), JSON (Less than 1 year)",skill
TECHNICAL SKILLS,skill
"Web Design: JavaScript, JQuery, HTML5, CSS, AJAX, JSON, Rest API, Angular JS, WordPress",skill
"Database Administration: SQL, Mongo DB",skill
"Programming: C, C++, C#, ASP, Python, NodeJS",skill
"Operating System: Windows, UNIX / Linux",skill
"Tools: Visual Studio, Cisco Packet Tracer",skill
"C (10+ years), C++ (7 years), Ja (10+ years), Unix Administration (10+ years), Linux (10+ years), Solaris (10+ years), Solr/Lucene (5 years), International Business (2 years), internationalization (i18n) (10+ years), Unicode (10+ years), JIRA (10+ years)",skill
"Accounting (4 years), customer service (8 years), RECEPTIONIST (8 years), RETAIL SALES (8 years), telephone (5 years)",skill
"Skilled in all aspects of customer service. Effectively manage many different responsibilities simultaneously, Versatile and analytical thinker, Effective combination of technical and communication skills, Comprehensive knowledge of computer programs. Also, I can operate the following office equipment: 10-key calculator, fax machine, copier, cash register, Multiline telephone, automated telephone system, typewriter, inventory audit machine, etc. I perform typing (35-45 WPM), and have working of the following computer programs, Word, Excel (basic), Oracle, Outlook, QuickBooks, Peach tree Accounting Software, PowerPoint and Internet.",skill
".NET (Less than 1 year), Amazon Elastic Compute Cloud (Less than 1 year), Android (Less than 1 year), Assembly (Less than 1 year), SQL (Less than 1 year)",skill
"Languages Java (JSP, JavaFx), C, C++, Python, PHP, R, Assembly Language, MEAN, LAMP JavaScript (Angular, jQuery, React, Node, Express, ECMAScript, Ionic), HTML, CSS (Bootstrap), Databases SQL (MySQL, Oracle, PL/SQL, SQLite), NoSQL (MongoDB)",skill
"Tools  AWS  (EC2,  Lambda),  Google  Cloud  Platform,  Tomcat,  Git,  Visual  Studio,  Android  Studio,  Eclipse, XCode",skill
".NET (10+ years), CRM. (6 years), CUSTOMER RELATIONSHIP MANAGEMENT (10+ years), maintenance (10+ years), SQL (10+ years)",skill
COMPUTER SKILLS,skill
"Hardware:  Custom  design  and  build  of  desktop  PC  systems,  and  servers.  Laptop  and  Handheld  PC diagnostics.",skill
Software: Microsoft operating systems including Windows workstations and server platforms. MS SQL server.,skill
"Microsoft Office product Suite. XML Spy. Basic understanding of XML, JS, .NET Framework.",skill
Windows networking design and maintenance.,skill
"Reporting software: Vantive, Remedy, MS CRM.",skill
"ReactJS (1 year), Javascript (2 years), Software Development (3 years)",skill
"Asp.Net (5 years), C# (5 years), ASP.NET MVC (4 years), Entity Framework (4 years), C++ (1 year), RESTful (3 years), SOAP (3 years), HTML 5 (5 years), MS SQL (5 years), My SQL (4 years), MongoDB (1 year), Angularjs (2 years), Nodejs (2 years), Bootstrap (4 years) , Javascript (4 years), jQuery (4 years)",skill
"DB2 (10+ years), IMS (Less than 1 year), java (10+ years), QA (10+ years), Software QA (2 years)",skill
"Agile development process, Test automation, Java RFT, z/OS, DB2, IMS, DB2 Tools, jira, JCL, REXX, project Management. Test planning, test case development, Software QA, DB2 Tools",skill
Trained in agile development methodologies,skill
"Strong interpersonal, analytical, and problem solving skills",skill
Excellent organizational and time management skills,skill
DEVELOPMENT TOOLS AND LANGUAGES,skill
".NET,  ASP.NET,  JavaScript,  jQuery,  CSS,  HTML,  AngularJS  1.x,  Git,  RESTful  API,  AJAX,  Node,  npm, KnockoutJS, ASP.NET MVC, Razor, MongoDB, MS SQL, NUnit, MbUnit, C++, C#",skill
Expertise with Spring and Struts application frameworks,skill
Implemented web services using Soap and Restful framework and SOA,workExperience
"Implemented Data Access Layer using ORM technologies like Hibernate, JPA.",workExperience
"Very  Strong  conceptual  and  hands  on  programming  skills  on  Collections,  Multi-Threading,  Exception Handling, OOPs concepts in Core Java",skill
"Strong in Object oriented fundamentals and relational database principles and Patterns (OO Patterns, J2EE Patterns, SOA Patterns)",skill
Having Knowledge in front end technologies in AngularJS and NodeJS,skill
"Proficient in unit testing the application using Junit, EasyMock, PowerMock",skill
